tensor([[0.0003978428, 0.00072119466, -3.318795e-5, -0.9999626, -0.000107536864, -0.00864376, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09213671, -0.0073786415, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.004366851, -0.010050434, 0.0212619, -0.0022255569, -0.0061976537, 0.01582899, 0.0037072578, 0.0031303123, 0.005122138, 0.0023683456, 0.00028774113, 0.010853674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.00077610015, 0.00010397415, 0.0010032336, -0.9999626, -0.00010753601, -0.008642926, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239338, -0.006958424, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.0064364453, -0.0132845165, 0.0025901247, -0.00182521, -0.004568065, 0.011142473, 0.0031318439, -0.002444989, 0.0064331186, 0.0023963847, 0.0059063886, 0.020735594, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-0.0014092994, 0.00036015367, 0.00031266848, -0.9999626, -0.000107524036, -0.008642569, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239329, -0.0069584846, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, 0.0014537437, -0.008838246, 0.0055566304, -0.0060144817, -0.00021507624, 0.0104337, 0.0059309327, -0.004728611, -0.0039945906, 0.0006773093, 0.000545811, 0.009655402, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-6.0887105e-5, -0.00073248055, -0.00075537164, -0.9999626, -0.000107525906, -0.008642926, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09213671, -0.0073786415, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.004093722, -0.0057002036, 0.0056907064, -0.0036727993, -0.0051976186, 0.021626795, 0.0017237604, -0.0060908655, -0.004744061, 0.004851166, -0.0018507368, 0.005446325, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.00040821478, 2.474804e-6, -0.00047675072, -0.9999626, -0.00010753144, -0.008642926, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.092136614, -0.0073787016, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.002787204, -0.0107114045, -0.00047372433, -0.0037038242, 0.0029381812, 0.01582882, 0.0004311563, -0.0032735143, 0.00277405, 0.003525645, 0.00073734147, 0.011269039, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.00042887873, -0.00046996344, 0.00043338808, -0.9999626, -0.000107526226, -0.008642926, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.092136614, -0.0073787016, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.004235714, -0.018095326, 0.003368901, -0.0043921783, -0.0028847244, 0.004276712, 0.007035452, -0.0025922682, 0.0050294115, 0.0040380275, 0.008602, 0.016963605, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-0.0013307462, -0.0010154498, 0.0007120311, -0.9999626, -0.00010752192, -0.008642569, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239338, -0.006958424, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, 0.00012564533, -0.010107042, 0.0061491313, -0.00469214, -0.0009865332, 0.0027327307, 0.004785155, -0.0055283913, 0.0013680138, 0.0012244195, 0.008351373, 0.021449607, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-0.0007763401, -0.0003047293, 5.515408e-5, -0.9999626, -0.00010751786, -0.008642331, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.092136614, -0.0073787016, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.0026704536, -0.0020736745, -0.0047563957, -0.006855439, 0.0014969776, 0.0059618135, 0.0066650473, -0.0066908905, 0.0005181066, 0.0055704094, -0.0023328685, 0.0065112626, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.001534277, -0.00019333813, 5.6857174e-5, -0.9999626, -0.000107499945, -0.0086416155, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.092136614, -0.0073787016, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.006104524, -0.00032676474, 0.016499104, -0.006356597, 0.0031140517, -0.0036605776, 0.0047689676, -0.002170299, -0.0021939995, 0.012354828, -0.0021697818, 0.004438214, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.0010258538, -7.384723e-5, -0.0002173914, -0.9999627, -0.000107485255, -0.008640781, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.092136614, -0.0073787016, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.006320902, -0.012572288, 0.009080501, -0.0061021782, 0.0011019427, -0.008033704, 0.009704797, -0.0036029126, 0.0026355868, 0.006186551, 0.0033709316, 0.010454383, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.0003658038, 0.0014092561, -0.00031950636, -0.9999627, -0.00010748697, -0.008640423, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239329, -0.0069584846, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.0077229086, -0.013786353, 0.0058901054, -0.009334256, -0.003180857, -0.0005979049, 0.0059462953, -0.006422485, 0.0025317199, 0.0013693694, 0.0048229448, 0.012629562, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-0.0009856762, 0.0018461684, 0.0011966557, -0.9999627, -0.000107478925, -0.008639947, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239338, -0.006958424, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.0004897596, -0.016875472, 1.5027431e-5, -0.008441229, -0.0038573558, 0.010722511, 0.0056818733, -0.005608983, 0.0063134893, 0.011143438, 0.0085486155, 0.018677043, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-0.00041209057, 0.00018104454, -0.0007633475, -0.9999627, -0.00010747654, -0.008639708, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239338, -0.006958424, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.0015313668, -0.009744608, 0.001407169, -0.0036815822, -0.00093224645, 0.0028835493, 0.0072691366, -0.005850096, 0.005757211, 0.0034529695, 0.0037635756, 0.013870938, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.0011973397, 0.00014191397, -0.00097166275, -0.9999627, -0.0001074862, -0.008640066, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239329, -0.0069584846, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.0068657235, -0.0046236482, 0.009173554, -0.004881096, -0.0030677805, 0.01434649, 0.0024341065, -0.0046940246, 0.005769726, 0.0041633183, 2.9415856e-5, 0.0021344663, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.0005313529, 5.1629737e-5, 0.00061552314, -0.9999627, -0.00010749478, -0.0086409, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.092136614, -0.0073787016, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.006674466, -0.00859493, 0.019324118, -0.007652843, 0.0028424126, 0.019658504, 0.0015222705, -0.001859293, 0.0039722756, 0.0064108167, 0.0015877566, 0.011179952, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-0.00034501165, 0.00034396737, 0.0002519874, -0.9999627, -0.00010747383, -0.00863947, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09213671, -0.0073786415, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.002965823, -0.014010323, 0.004228979, -0.005697258, 0.0017224355, 0.014750071, 0.003916861, -0.0014043353, 0.0031152968, 0.0054678526, -0.0041375468, 0.00012577575, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-0.00089140993, 0.0005717705, -0.00016400899, -0.9999627, -0.00010748208, -0.008640066, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239338, -0.006958424, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.01235511, -0.015346747, -0.0010965121, -0.0038703314, -0.0038706388, 0.013000681, -0.0015685702, -0.008442291, 0.0058596698, -0.00041394614, 0.006305886, 0.020627247, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.0004998477, -0.00038353508, 0.00021386477, -0.9999627, -0.000107485495, -0.008640304, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239338, -0.006958424, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.006292892, -0.0085081635, 0.0017780887, -0.0014260691, 0.0050024083, 0.008140641, 0.0008716273, -0.008482192, 0.0019997563, 0.006962385, 0.0058402093, 0.018513229, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-0.0014503695, -4.3839136e-5, 0.0013095599, -0.9999627, -0.00010747738, -0.008639827, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239329, -0.0069584846, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.004152885, -0.0035126358, -0.0013740229, 0.0011369204, -0.0055940934, 0.026031455, 0.001220215, -0.0015163339, 0.0009703835, 0.0065237074, 0.0023829516, 0.013252712, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[-0.00035289914, -0.0012258101, 1.4913751e-5, -0.9999627, -0.0001074752, -0.008640066, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239329, -0.0069584846, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.009330249, -0.0019262328, 0.0154333105, -0.0033323867, -0.0046318555, 0.019421937, 0.0007850211, -0.0002124145, 0.00012719752, 0.003006789, 0.0007248599, 0.00872962, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.00086275244, 5.7280544e-5, 0.0011596801, -0.9999627, -0.000107457476, -0.0086387545, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239338, -0.006958424, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.012711316, -0.001192728, 0.016733462, -0.006464301, 0.0010445308, 0.009611542, 0.006080391, -0.003201211, -0.0012392527, 0.005304112, 0.0036991474, 0.02068781, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.00025597136, -0.00096287584, 6.6151633e-6, -0.9999627, -0.00010746232, -0.008639589, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239338, -0.006958424, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.0036308584, -0.005801337, 0.0032360537, -0.0035546916, 0.004030276, 0.017064098, 0.007200077, 0.00050985994, 0.0020339529, 0.00066573854, 0.0033718925, 0.0112342555, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
tensor([[0.00092809816, -0.00045236718, -0.0003318087, -0.9999627, -0.00010746375, -0.008640305, -0.020790417, -0.0005722133, 0.0013351644, 0.08564126, -0.09239329, -0.0069584846, -0.013923857, -0.00019073777, -0.004005493, 0.09250782, -0.08785058, 0.006398724, -0.00431703, -0.01536245, 0.0056483895, -0.0047577415, -0.0038417024, 0.0107195275, 0.0059404867, -0.004022506, 0.007503508, 0.0033929136, 0.0039147544, 0.014212806, -0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0], shape=[45], strides=[1], layout=CFcf (0xf), const ndim=1],)
